NNPDFpol 1.1, Q = 1.000 GeV
x	 x(u+-d+)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
1.687174E-01	 4.488680E-01	 1.823404E-02	 3.020997E-01	 1.153204E-02	 -1.467684E-01	 1.269588E-02	 -2.118063E-02	 2.469175E-02	 2.949473E-01	 1.944456E-02	 -1.225685E-01	 1.873471E-02	 -1.059031E-02	 1.234587E-02	 7.152363E-03	 1.684577E-02	 -2.419992E-02	 1.520808E-02	 -1.059031E-02	 1.234587E-02
1.707014E-01	 4.525567E-01	 1.817898E-02	 3.049641E-01	 1.149641E-02	 -1.475926E-01	 1.269509E-02	 -2.086266E-02	 2.451630E-02	 2.978181E-01	 1.939189E-02	 -1.234919E-01	 1.857562E-02	 -1.043133E-02	 1.225815E-02	 7.145941E-03	 1.672662E-02	 -2.410063E-02	 1.506534E-02	 -1.043133E-02	 1.225815E-02
1.726854E-01	 4.561782E-01	 1.812812E-02	 3.077830E-01	 1.146111E-02	 -1.483953E-01	 1.269494E-02	 -2.054664E-02	 2.433732E-02	 3.006446E-01	 1.934207E-02	 -1.243984E-01	 1.842009E-02	 -1.027332E-02	 1.216866E-02	 7.138343E-03	 1.661048E-02	 -2.399685E-02	 1.492666E-02	 -1.027332E-02	 1.216866E-02
1.746693E-01	 4.597353E-01	 1.808268E-02	 3.105581E-01	 1.142654E-02	 -1.491772E-01	 1.269595E-02	 -2.023242E-02	 2.415466E-02	 3.034288E-01	 1.929486E-02	 -1.252889E-01	 1.826776E-02	 -1.011621E-02	 1.207733E-02	 7.129272E-03	 1.649694E-02	 -2.388832E-02	 1.479125E-02	 -1.011621E-02	 1.207733E-02
1.766533E-01	 4.632460E-01	 1.804493E-02	 3.133028E-01	 1.139370E-02	 -1.499432E-01	 1.269932E-02	 -1.991824E-02	 2.396747E-02	 3.061863E-01	 1.925060E-02	 -1.261704E-01	 1.811682E-02	 -9.959120E-03	 1.198374E-02	 7.116505E-03	 1.638506E-02	 -2.377283E-02	 1.465619E-02	 -9.959120E-03	 1.198374E-02
1.786373E-01	 4.667085E-01	 1.801695E-02	 3.160156E-01	 1.136337E-02	 -1.506929E-01	 1.270591E-02	 -1.960437E-02	 2.377600E-02	 3.089149E-01	 1.921017E-02	 -1.270418E-01	 1.796918E-02	 -9.802187E-03	 1.188800E-02	 7.100697E-03	 1.627555E-02	 -2.365110E-02	 1.452268E-02	 -9.802187E-03	 1.188800E-02
1.806212E-01	 4.701188E-01	 1.800053E-02	 3.186936E-01	 1.133623E-02	 -1.514253E-01	 1.271644E-02	 -1.929128E-02	 2.358057E-02	 3.116108E-01	 1.917422E-02	 -1.279012E-01	 1.782680E-02	 -9.645641E-03	 1.179029E-02	 7.082766E-03	 1.616901E-02	 -2.352411E-02	 1.439203E-02	 -9.645641E-03	 1.179029E-02
1.826052E-01	 4.734734E-01	 1.799721E-02	 3.213340E-01	 1.131288E-02	 -1.521394E-01	 1.273155E-02	 -1.897939E-02	 2.338153E-02	 3.142704E-01	 1.914314E-02	 -1.287466E-01	 1.769131E-02	 -9.489697E-03	 1.169076E-02	 7.063572E-03	 1.606585E-02	 -2.339279E-02	 1.426525E-02	 -9.489697E-03	 1.169076E-02
1.845892E-01	 4.767688E-01	 1.800827E-02	 3.239343E-01	 1.129380E-02	 -1.528346E-01	 1.275177E-02	 -1.866912E-02	 2.317915E-02	 3.168904E-01	 1.911707E-02	 -1.295766E-01	 1.756399E-02	 -9.334559E-03	 1.158958E-02	 7.043921E-03	 1.596622E-02	 -2.325800E-02	 1.414304E-02	 -9.334559E-03	 1.158958E-02
1.865731E-01	 4.800021E-01	 1.803474E-02	 3.264922E-01	 1.127938E-02	 -1.535099E-01	 1.277754E-02	 -1.836083E-02	 2.297371E-02	 3.194676E-01	 1.909593E-02	 -1.303893E-01	 1.744582E-02	 -9.180415E-03	 1.148685E-02	 7.024569E-03	 1.587006E-02	 -2.312057E-02	 1.402583E-02	 -9.180415E-03	 1.148685E-02
1.885571E-01	 4.831702E-01	 1.807738E-02	 3.290055E-01	 1.126994E-02	 -1.541647E-01	 1.280921E-02	 -1.805488E-02	 2.276544E-02	 3.219992E-01	 1.907944E-02	 -1.311834E-01	 1.733747E-02	 -9.027442E-03	 1.138272E-02	 7.006224E-03	 1.577715E-02	 -2.298126E-02	 1.391377E-02	 -9.027442E-03	 1.138272E-02
1.905411E-01	 4.862705E-01	 1.813674E-02	 3.314721E-01	 1.126572E-02	 -1.547984E-01	 1.284704E-02	 -1.775161E-02	 2.255458E-02	 3.244826E-01	 1.906712E-02	 -1.319576E-01	 1.723933E-02	 -8.875806E-03	 1.127729E-02	 6.989551E-03	 1.568704E-02	 -2.284079E-02	 1.380675E-02	 -8.875806E-03	 1.127729E-02
1.925251E-01	 4.893021E-01	 1.821327E-02	 3.338915E-01	 1.126693E-02	 -1.554107E-01	 1.289129E-02	 -1.745118E-02	 2.234121E-02	 3.269165E-01	 1.905844E-02	 -1.327110E-01	 1.715139E-02	 -8.725589E-03	 1.117061E-02	 6.975003E-03	 1.559915E-02	 -2.269967E-02	 1.370434E-02	 -8.725589E-03	 1.117061E-02
1.945090E-01	 4.922800E-01	 1.830936E-02	 3.362745E-01	 1.127457E-02	 -1.560055E-01	 1.294306E-02	 -1.715220E-02	 2.212418E-02	 3.293135E-01	 1.905362E-02	 -1.334494E-01	 1.707213E-02	 -8.576098E-03	 1.106209E-02	 6.961031E-03	 1.551241E-02	 -2.255612E-02	 1.360435E-02	 -8.576098E-03	 1.106209E-02
1.964930E-01	 4.952061E-01	 1.842650E-02	 3.386227E-01	 1.128936E-02	 -1.565834E-01	 1.300309E-02	 -1.685452E-02	 2.190349E-02	 3.316754E-01	 1.905299E-02	 -1.341735E-01	 1.700196E-02	 -8.427261E-03	 1.095174E-02	 6.947281E-03	 1.542686E-02	 -2.240987E-02	 1.350636E-02	 -8.427261E-03	 1.095174E-02
1.984770E-01	 4.980772E-01	 1.856536E-02	 3.409336E-01	 1.131174E-02	 -1.571436E-01	 1.307180E-02	 -1.655850E-02	 2.167956E-02	 3.339997E-01	 1.905664E-02	 -1.348824E-01	 1.694173E-02	 -8.279249E-03	 1.083978E-02	 6.933954E-03	 1.534273E-02	 -2.226126E-02	 1.341053E-02	 -8.279249E-03	 1.083978E-02
2.004609E-01	 5.008906E-01	 1.872621E-02	 3.432051E-01	 1.134199E-02	 -1.576855E-01	 1.314945E-02	 -1.626445E-02	 2.145278E-02	 3.362838E-01	 1.906454E-02	 -1.355749E-01	 1.689211E-02	 -8.132224E-03	 1.072639E-02	 6.921241E-03	 1.526016E-02	 -2.211063E-02	 1.331690E-02	 -8.132224E-03	 1.072639E-02
2.024449E-01	 5.036435E-01	 1.890898E-02	 3.454350E-01	 1.138026E-02	 -1.582085E-01	 1.323616E-02	 -1.597267E-02	 2.122353E-02	 3.385257E-01	 1.907657E-02	 -1.362502E-01	 1.685355E-02	 -7.986336E-03	 1.061176E-02	 6.909320E-03	 1.517920E-02	 -2.195829E-02	 1.322544E-02	 -7.986336E-03	 1.061176E-02
2.044289E-01	 5.063334E-01	 1.911329E-02	 3.476215E-01	 1.142661E-02	 -1.587120E-01	 1.333194E-02	 -1.568345E-02	 2.099213E-02	 3.407231E-01	 1.909250E-02	 -1.369074E-01	 1.682635E-02	 -7.841727E-03	 1.049607E-02	 6.898358E-03	 1.509981E-02	 -2.180454E-02	 1.313606E-02	 -7.841727E-03	 1.049607E-02
2.064128E-01	 5.089581E-01	 1.933848E-02	 3.497628E-01	 1.148094E-02	 -1.591953E-01	 1.343668E-02	 -1.539706E-02	 2.075892E-02	 3.428742E-01	 1.911201E-02	 -1.375457E-01	 1.681061E-02	 -7.698530E-03	 1.037946E-02	 6.888513E-03	 1.502189E-02	 -2.164968E-02	 1.304858E-02	 -7.698530E-03	 1.037946E-02
2.083968E-01	 5.115154E-01	 1.958362E-02	 3.518572E-01	 1.154308E-02	 -1.596582E-01	 1.355016E-02	 -1.511374E-02	 2.052419E-02	 3.449772E-01	 1.913471E-02	 -1.381642E-01	 1.680629E-02	 -7.556869E-03	 1.026209E-02	 6.879932E-03	 1.494529E-02	 -2.149395E-02	 1.296280E-02	 -7.556869E-03	 1.026209E-02
2.103808E-01	 5.140033E-01	 1.984761E-02	 3.539033E-01	 1.161276E-02	 -1.601001E-01	 1.367208E-02	 -1.483372E-02	 2.028820E-02	 3.470305E-01	 1.916016E-02	 -1.387624E-01	 1.681319E-02	 -7.416859E-03	 1.014410E-02	 6.872756E-03	 1.486979E-02	 -2.133762E-02	 1.287843E-02	 -7.416859E-03	 1.014410E-02
2.123647E-01	 5.164314E-01	 2.013227E-02	 3.559081E-01	 1.169081E-02	 -1.605233E-01	 1.380331E-02	 -1.455619E-02	 2.004987E-02	 3.490410E-01	 1.918846E-02	 -1.393429E-01	 1.683079E-02	 -7.278096E-03	 1.002494E-02	 6.867111E-03	 1.479422E-02	 -2.118041E-02	 1.279438E-02	 -7.278096E-03	 1.002494E-02
2.143487E-01	 5.188053E-01	 2.043899E-02	 3.578759E-01	 1.177798E-02	 -1.609293E-01	 1.394460E-02	 -1.428067E-02	 1.980865E-02	 3.510131E-01	 1.921995E-02	 -1.399073E-01	 1.685911E-02	 -7.140335E-03	 9.904327E-03	 6.862860E-03	 1.471810E-02	 -2.102202E-02	 1.270999E-02	 -7.140335E-03	 9.904327E-03
2.163327E-01	 5.211226E-01	 2.076687E-02	 3.598049E-01	 1.187419E-02	 -1.613177E-01	 1.409578E-02	 -1.400739E-02	 1.956504E-02	 3.529451E-01	 1.925465E-02	 -1.404552E-01	 1.689840E-02	 -7.003695E-03	 9.782519E-03	 6.859776E-03	 1.464170E-02	 -2.086247E-02	 1.262534E-02	 -7.003695E-03	 9.782519E-03
2.183166E-01	 5.233812E-01	 2.111478E-02	 3.616933E-01	 1.197921E-02	 -1.616879E-01	 1.425657E-02	 -1.373658E-02	 1.931948E-02	 3.548356E-01	 1.929255E-02	 -1.409861E-01	 1.694879E-02	 -6.868289E-03	 9.659741E-03	 6.857642E-03	 1.456527E-02	 -2.070177E-02	 1.254046E-02	 -6.868289E-03	 9.659741E-03
2.203006E-01	 5.255789E-01	 2.148138E-02	 3.635395E-01	 1.209272E-02	 -1.620395E-01	 1.442658E-02	 -1.346844E-02	 1.907241E-02	 3.566832E-01	 1.933356E-02	 -1.414995E-01	 1.701028E-02	 -6.734221E-03	 9.536207E-03	 6.856254E-03	 1.448902E-02	 -2.053993E-02	 1.245541E-02	 -6.734221E-03	 9.536207E-03
2.222846E-01	 5.277140E-01	 2.186516E-02	 3.653419E-01	 1.221429E-02	 -1.623721E-01	 1.460531E-02	 -1.320318E-02	 1.882424E-02	 3.584865E-01	 1.937752E-02	 -1.419951E-01	 1.708273E-02	 -6.601590E-03	 9.412120E-03	 6.855416E-03	 1.441308E-02	 -2.037698E-02	 1.237021E-02	 -6.601590E-03	 9.412120E-03
2.242685E-01	 5.297845E-01	 2.226447E-02	 3.670992E-01	 1.234342E-02	 -1.626853E-01	 1.479218E-02	 -1.294098E-02	 1.857534E-02	 3.602443E-01	 1.942422E-02	 -1.424723E-01	 1.716590E-02	 -6.470490E-03	 9.287672E-03	 6.854944E-03	 1.433757E-02	 -2.021291E-02	 1.228488E-02	 -6.470490E-03	 9.287672E-03
2.262525E-01	 5.317888E-01	 2.267759E-02	 3.688101E-01	 1.247951E-02	 -1.629787E-01	 1.498656E-02	 -1.268201E-02	 1.832608E-02	 3.619555E-01	 1.947339E-02	 -1.429310E-01	 1.725942E-02	 -6.341007E-03	 9.163041E-03	 6.854662E-03	 1.426257E-02	 -2.004775E-02	 1.219943E-02	 -6.341007E-03	 9.163041E-03
2.282365E-01	 5.337255E-01	 2.310274E-02	 3.704734E-01	 1.262192E-02	 -1.632522E-01	 1.518773E-02	 -1.242645E-02	 1.807679E-02	 3.636189E-01	 1.952473E-02	 -1.433707E-01	 1.736283E-02	 -6.213225E-03	 9.038395E-03	 6.854404E-03	 1.418808E-02	 -1.988150E-02	 1.211384E-02	 -6.213225E-03	 9.038395E-03
2.302204E-01	 5.355983E-01	 2.354044E-02	 3.720919E-01	 1.277090E-02	 -1.635065E-01	 1.539599E-02	 -1.217400E-02	 1.782688E-02	 3.652375E-01	 1.957821E-02	 -1.437924E-01	 1.747585E-02	 -6.087002E-03	 8.913441E-03	 6.854398E-03	 1.411354E-02	 -1.971412E-02	 1.202754E-02	 -6.087002E-03	 8.913441E-03
2.322044E-01	 5.374155E-01	 2.399348E-02	 3.736719E-01	 1.292764E-02	 -1.637436E-01	 1.561259E-02	 -1.192402E-02	 1.757511E-02	 3.668167E-01	 1.963429E-02	 -1.441981E-01	 1.759863E-02	 -5.962010E-03	 8.787557E-03	 6.855164E-03	 1.403797E-02	 -1.954552E-02	 1.193963E-02	 -5.962010E-03	 8.787557E-03
2.341884E-01	 5.391754E-01	 2.446047E-02	 3.752121E-01	 1.309171E-02	 -1.639633E-01	 1.583701E-02	 -1.167663E-02	 1.732194E-02	 3.683556E-01	 1.969295E-02	 -1.445875E-01	 1.773102E-02	 -5.838315E-03	 8.660970E-03	 6.856505E-03	 1.396156E-02	 -1.937577E-02	 1.185030E-02	 -5.838315E-03	 8.660970E-03
2.361723E-01	 5.408765E-01	 2.493981E-02	 3.767114E-01	 1.326256E-02	 -1.641652E-01	 1.606863E-02	 -1.143198E-02	 1.706784E-02	 3.698531E-01	 1.975414E-02	 -1.449602E-01	 1.787276E-02	 -5.715991E-03	 8.533918E-03	 6.858219E-03	 1.388448E-02	 -1.920495E-02	 1.175971E-02	 -5.715991E-03	 8.533918E-03
2.381563E-01	 5.425174E-01	 2.542987E-02	 3.781683E-01	 1.343958E-02	 -1.643490E-01	 1.630675E-02	 -1.119021E-02	 1.681325E-02	 3.713082E-01	 1.981772E-02	 -1.453159E-01	 1.802348E-02	 -5.595105E-03	 8.406624E-03	 6.860112E-03	 1.380688E-02	 -1.903314E-02	 1.166806E-02	 -5.595105E-03	 8.406624E-03
2.401403E-01	 5.440965E-01	 2.592896E-02	 3.795819E-01	 1.362212E-02	 -1.645146E-01	 1.655064E-02	 -1.095144E-02	 1.655860E-02	 3.727199E-01	 1.988350E-02	 -1.456542E-01	 1.818270E-02	 -5.475720E-03	 8.279298E-03	 6.862000E-03	 1.372889E-02	 -1.886038E-02	 1.157549E-02	 -5.475720E-03	 8.279298E-03
2.421242E-01	 5.456127E-01	 2.643537E-02	 3.809511E-01	 1.380948E-02	 -1.646616E-01	 1.679953E-02	 -1.071580E-02	 1.630428E-02	 3.740874E-01	 1.995126E-02	 -1.459749E-01	 1.834988E-02	 -5.357898E-03	 8.152139E-03	 6.863708E-03	 1.365059E-02	 -1.868676E-02	 1.148214E-02	 -5.357898E-03	 8.152139E-03
2.441082E-01	 5.470647E-01	 2.694740E-02	 3.822748E-01	 1.400093E-02	 -1.647899E-01	 1.705261E-02	 -1.048339E-02	 1.605067E-02	 3.754097E-01	 2.002073E-02	 -1.462776E-01	 1.852439E-02	 -5.241694E-03	 8.025333E-03	 6.865070E-03	 1.357204E-02	 -1.851232E-02	 1.138812E-02	 -5.241694E-03	 8.025333E-03
2.460922E-01	 5.484514E-01	 2.746336E-02	 3.835521E-01	 1.419573E-02	 -1.648993E-01	 1.730908E-02	 -1.025432E-02	 1.579811E-02	 3.766861E-01	 2.009160E-02	 -1.465622E-01	 1.870554E-02	 -5.127162E-03	 7.899056E-03	 6.865927E-03	 1.349329E-02	 -1.833713E-02	 1.129352E-02	 -5.127162E-03	 7.899056E-03
2.480762E-01	 5.497736E-01	 2.798276E-02	 3.847836E-01	 1.439362E-02	 -1.649900E-01	 1.756869E-02	 -1.002856E-02	 1.554652E-02	 3.779174E-01	 2.016370E-02	 -1.468288E-01	 1.889289E-02	 -5.014280E-03	 7.773262E-03	 6.866288E-03	 1.341413E-02	 -1.816116E-02	 1.119815E-02	 -5.014280E-03	 7.773262E-03
2.500601E-01	 5.510389E-01	 2.850947E-02	 3.859754E-01	 1.459617E-02	 -1.650635E-01	 1.783321E-02	 -9.805548E-03	 1.529437E-02	 3.791086E-01	 2.023761E-02	 -1.470795E-01	 1.908710E-02	 -4.902774E-03	 7.647183E-03	 6.866718E-03	 1.333362E-02	 -1.798408E-02	 1.110090E-02	 -4.902774E-03	 7.647183E-03
2.520441E-01	 5.522472E-01	 2.904267E-02	 3.871271E-01	 1.480308E-02	 -1.651201E-01	 1.810225E-02	 -9.585297E-03	 1.504185E-02	 3.802599E-01	 2.031335E-02	 -1.473141E-01	 1.928786E-02	 -4.792649E-03	 7.520925E-03	 6.867153E-03	 1.325182E-02	 -1.780599E-02	 1.100187E-02	 -4.792649E-03	 7.520925E-03
2.540281E-01	 5.533974E-01	 2.958090E-02	 3.882379E-01	 1.501373E-02	 -1.651595E-01	 1.837510E-02	 -9.367894E-03	 1.478940E-02	 3.813705E-01	 2.039085E-02	 -1.475325E-01	 1.949465E-02	 -4.683947E-03	 7.394699E-03	 6.867442E-03	 1.316891E-02	 -1.762702E-02	 1.090131E-02	 -4.683947E-03	 7.394699E-03
2.560120E-01	 5.544887E-01	 3.012268E-02	 3.893071E-01	 1.522749E-02	 -1.651816E-01	 1.865101E-02	 -9.153417E-03	 1.453742E-02	 3.824396E-01	 2.046994E-02	 -1.477343E-01	 1.970691E-02	 -4.576708E-03	 7.268708E-03	 6.867447E-03	 1.308503E-02	 -1.744729E-02	 1.079947E-02	 -4.576708E-03	 7.268708E-03
2.579960E-01	 5.555200E-01	 3.066655E-02	 3.903337E-01	 1.544370E-02	 -1.651863E-01	 1.892922E-02	 -8.941942E-03	 1.428629E-02	 3.834666E-01	 2.055046E-02	 -1.479194E-01	 1.992401E-02	 -4.470971E-03	 7.143143E-03	 6.867033E-03	 1.300033E-02	 -1.726693E-02	 1.069654E-02	 -4.470971E-03	 7.143143E-03
2.599800E-01	 5.564905E-01	 3.121102E-02	 3.913170E-01	 1.566170E-02	 -1.651735E-01	 1.920898E-02	 -8.733539E-03	 1.403637E-02	 3.844509E-01	 2.063218E-02	 -1.480874E-01	 2.014527E-02	 -4.366769E-03	 7.018183E-03	 6.866072E-03	 1.291494E-02	 -1.708605E-02	 1.059275E-02	 -4.366769E-03	 7.018183E-03
2.619639E-01	 5.573995E-01	 3.175467E-02	 3.922564E-01	 1.588081E-02	 -1.651431E-01	 1.948950E-02	 -8.528275E-03	 1.378800E-02	 3.853920E-01	 2.071485E-02	 -1.482383E-01	 2.037001E-02	 -4.264137E-03	 6.893998E-03	 6.864443E-03	 1.282896E-02	 -1.690477E-02	 1.048826E-02	 -4.264137E-03	 6.893998E-03
2.639479E-01	 5.582462E-01	 3.229608E-02	 3.931513E-01	 1.610037E-02	 -1.650949E-01	 1.977003E-02	 -8.326211E-03	 1.354149E-02	 3.862892E-01	 2.079819E-02	 -1.483718E-01	 2.059748E-02	 -4.163106E-03	 6.770747E-03	 6.862028E-03	 1.274250E-02	 -1.672319E-02	 1.038324E-02	 -4.163106E-03	 6.770747E-03
2.659319E-01	 5.590304E-01	 3.283422E-02	 3.940013E-01	 1.631986E-02	 -1.650291E-01	 2.005001E-02	 -8.127378E-03	 1.329705E-02	 3.871425E-01	 2.088194E-02	 -1.484878E-01	 2.082708E-02	 -4.063689E-03	 6.648524E-03	 6.858753E-03	 1.265557E-02	 -1.654138E-02	 1.027775E-02	 -4.063689E-03	 6.648524E-03
2.679158E-01	 5.597573E-01	 3.337275E-02	 3.948107E-01	 1.654079E-02	 -1.649466E-01	 2.033124E-02	 -7.931426E-03	 1.305335E-02	 3.879556E-01	 2.096656E-02	 -1.485878E-01	 2.105980E-02	 -3.965713E-03	 6.526676E-03	 6.855026E-03	 1.256727E-02	 -1.635889E-02	 1.017070E-02	 -3.965713E-03	 6.526676E-03
2.698998E-01	 5.604282E-01	 3.391206E-02	 3.955804E-01	 1.676330E-02	 -1.648478E-01	 2.061388E-02	 -7.738268E-03	 1.281023E-02	 3.887295E-01	 2.105222E-02	 -1.486721E-01	 2.129562E-02	 -3.869134E-03	 6.405114E-03	 6.850904E-03	 1.247751E-02	 -1.617569E-02	 1.006195E-02	 -3.869134E-03	 6.405114E-03
2.718838E-01	 5.610425E-01	 3.445093E-02	 3.963100E-01	 1.698688E-02	 -1.647325E-01	 2.089726E-02	 -7.547947E-03	 1.256802E-02	 3.894637E-01	 2.113884E-02	 -1.487406E-01	 2.153397E-02	 -3.773974E-03	 6.284008E-03	 6.846282E-03	 1.238651E-02	 -1.599193E-02	 9.951784E-03	 -3.773974E-03	 6.284008E-03
2.738677E-01	 5.615997E-01	 3.498814E-02	 3.969988E-01	 1.721096E-02	 -1.646008E-01	 2.118068E-02	 -7.360503E-03	 1.232705E-02	 3.901578E-01	 2.122631E-02	 -1.487931E-01	 2.177427E-02	 -3.680252E-03	 6.163523E-03	 6.841061E-03	 1.229449E-02	 -1.580775E-02	 9.840470E-03	 -3.680252E-03	 6.163523E-03
2.758517E-01	 5.620993E-01	 3.552247E-02	 3.976465E-01	 1.743500E-02	 -1.644528E-01	 2.146347E-02	 -7.175973E-03	 1.208762E-02	 3.908114E-01	 2.131447E-02	 -1.488295E-01	 2.201588E-02	 -3.587986E-03	 6.043810E-03	 6.835144E-03	 1.220167E-02	 -1.562331E-02	 9.728262E-03	 -3.587986E-03	 6.043810E-03
2.778357E-01	 5.625410E-01	 3.605272E-02	 3.982526E-01	 1.765846E-02	 -1.642883E-01	 2.174495E-02	 -6.994390E-03	 1.185003E-02	 3.914242E-01	 2.140315E-02	 -1.488496E-01	 2.225819E-02	 -3.497195E-03	 5.925017E-03	 6.828440E-03	 1.210823E-02	 -1.543872E-02	 9.615402E-03	 -3.497195E-03	 5.925017E-03
2.798196E-01	 5.629242E-01	 3.657773E-02	 3.988167E-01	 1.788078E-02	 -1.641075E-01	 2.202446E-02	 -6.815787E-03	 1.161456E-02	 3.919959E-01	 2.149213E-02	 -1.488534E-01	 2.250054E-02	 -3.407893E-03	 5.807281E-03	 6.820862E-03	 1.201436E-02	 -1.525414E-02	 9.502111E-03	 -3.407893E-03	 5.807281E-03
2.818036E-01	 5.632488E-01	 3.709635E-02	 3.993385E-01	 1.810141E-02	 -1.639103E-01	 2.230133E-02	 -6.640194E-03	 1.138146E-02	 3.925262E-01	 2.158117E-02	 -1.488406E-01	 2.274228E-02	 -3.320097E-03	 5.690732E-03	 6.812325E-03	 1.192023E-02	 -1.506966E-02	 9.388598E-03	 -3.320097E-03	 5.690732E-03
2.837876E-01	 5.635143E-01	 3.760746E-02	 3.998175E-01	 1.831984E-02	 -1.636968E-01	 2.257493E-02	 -6.467636E-03	 1.115098E-02	 3.930148E-01	 2.167003E-02	 -1.488114E-01	 2.298277E-02	 -3.233818E-03	 5.575491E-03	 6.802751E-03	 1.182599E-02	 -1.488542E-02	 9.275055E-03	 -3.233818E-03	 5.575491E-03
2.857715E-01	 5.637233E-01	 3.811347E-02	 4.002560E-01	 1.853702E-02	 -1.634673E-01	 2.284651E-02	 -6.297953E-03	 1.092234E-02	 3.934637E-01	 2.175892E-02	 -1.487663E-01	 2.322281E-02	 -3.148977E-03	 5.461169E-03	 6.792343E-03	 1.173095E-02	 -1.470106E-02	 9.160691E-03	 -3.148977E-03	 5.461169E-03
2.877555E-01	 5.638780E-01	 3.861614E-02	 4.006557E-01	 1.875369E-02	 -1.632223E-01	 2.311700E-02	 -6.131009E-03	 1.069498E-02	 3.938744E-01	 2.184814E-02	 -1.487059E-01	 2.346302E-02	 -3.065505E-03	 5.347490E-03	 6.781256E-03	 1.163469E-02	 -1.451634E-02	 9.044986E-03	 -3.065505E-03	 5.347490E-03
2.897395E-01	 5.639781E-01	 3.911449E-02	 4.010164E-01	 1.896945E-02	 -1.629617E-01	 2.338581E-02	 -5.966816E-03	 1.046916E-02	 3.942469E-01	 2.193763E-02	 -1.486303E-01	 2.370285E-02	 -2.983408E-03	 5.234581E-03	 6.769426E-03	 1.153749E-02	 -1.433142E-02	 8.928230E-03	 -2.983408E-03	 5.234581E-03
2.917234E-01	 5.640236E-01	 3.960754E-02	 4.013378E-01	 1.918386E-02	 -1.626858E-01	 2.365235E-02	 -5.805384E-03	 1.024513E-02	 3.945810E-01	 2.202730E-02	 -1.485393E-01	 2.394179E-02	 -2.902692E-03	 5.122564E-03	 6.756790E-03	 1.143960E-02	 -1.414645E-02	 8.810696E-03	 -2.902692E-03	 5.122564E-03
2.937074E-01	 5.640145E-01	 4.009434E-02	 4.016199E-01	 1.939649E-02	 -1.623946E-01	 2.391607E-02	 -5.646721E-03	 1.002311E-02	 3.948766E-01	 2.211702E-02	 -1.484330E-01	 2.417928E-02	 -2.823361E-03	 5.011555E-03	 6.743289E-03	 1.134126E-02	 -1.396156E-02	 8.692647E-03	 -2.823361E-03	 5.011555E-03
2.956914E-01	 5.639507E-01	 4.057391E-02	 4.018624E-01	 1.960691E-02	 -1.620883E-01	 2.417638E-02	 -5.490837E-03	 9.803329E-03	 3.951335E-01	 2.220665E-02	 -1.483114E-01	 2.441479E-02	 -2.745418E-03	 4.901665E-03	 6.728868E-03	 1.124272E-02	 -1.377690E-02	 8.574332E-03	 -2.745418E-03	 4.901665E-03
2.976754E-01	 5.638321E-01	 4.104534E-02	 4.020652E-01	 1.981470E-02	 -1.617669E-01	 2.443274E-02	 -5.337736E-03	 9.585997E-03	 3.953518E-01	 2.229600E-02	 -1.481743E-01	 2.464777E-02	 -2.668868E-03	 4.792998E-03	 6.713472E-03	 1.114419E-02	 -1.359260E-02	 8.455985E-03	 -2.668868E-03	 4.792998E-03
2.996593E-01	 5.636588E-01	 4.150769E-02	 4.022283E-01	 2.001944E-02	 -1.614305E-01	 2.468461E-02	 -5.187426E-03	 9.371311E-03	 3.955312E-01	 2.238488E-02	 -1.480218E-01	 2.487767E-02	 -2.593713E-03	 4.685655E-03	 6.697050E-03	 1.104587E-02	 -1.340878E-02	 8.337829E-03	 -2.593713E-03	 4.685655E-03
3.016433E-01	 5.634308E-01	 4.196008E-02	 4.023514E-01	 2.022070E-02	 -1.610794E-01	 2.493144E-02	 -5.039910E-03	 9.159461E-03	 3.956719E-01	 2.247307E-02	 -1.478538E-01	 2.510397E-02	 -2.519955E-03	 4.579731E-03	 6.679553E-03	 1.094794E-02	 -1.322557E-02	 8.220072E-03	 -2.519955E-03	 4.579731E-03
3.036273E-01	 5.631489E-01	 4.240335E-02	 4.024354E-01	 2.041881E-02	 -1.607135E-01	 2.517369E-02	 -4.895140E-03	 8.950172E-03	 3.957744E-01	 2.256058E-02	 -1.476707E-01	 2.532693E-02	 -2.447570E-03	 4.475086E-03	 6.661026E-03	 1.085011E-02	 -1.304280E-02	 8.102380E-03	 -2.447570E-03	 4.475086E-03
3.056112E-01	 5.628148E-01	 4.284023E-02	 4.024819E-01	 2.061492E-02	 -1.603329E-01	 2.541288E-02	 -4.753001E-03	 8.742687E-03	 3.958403E-01	 2.264779E-02	 -1.474728E-01	 2.554775E-02	 -2.376501E-03	 4.371344E-03	 6.641624E-03	 1.075162E-02	 -1.286004E-02	 7.983895E-03	 -2.376501E-03	 4.371344E-03
3.075952E-01	 5.624288E-01	 4.327008E-02	 4.024910E-01	 2.080875E-02	 -1.599379E-01	 2.564861E-02	 -4.613479E-03	 8.537163E-03	 3.958696E-01	 2.273465E-02	 -1.472604E-01	 2.576602E-02	 -2.306739E-03	 4.268581E-03	 6.621330E-03	 1.065271E-02	 -1.267743E-02	 7.864855E-03	 -2.306739E-03	 4.268581E-03
